id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
125,Climate change,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
126,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
127,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
128,Cost of living crisis,32 for Living costs,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
129,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
130,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
131,Recovering from the virus,48 for Coronavirus,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
132,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
133,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
134,Crime,"- ""The most important issue facing the country is the rising crime rates in our cities.""
- ""I am concerned about the increase in violent crimes and the lack of safety in our communities.""
- ""Crime is a major issue that needs to be addressed, especially in urban areas where it seems to be getting out of control.""",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
135,Crime,"- ""The rise in crime rates across the country is very concerning and needs to be addressed immediately.""
- ""I believe that tackling crime should be the top priority for the government right now.""
- ""The safety of our communities is at risk due to the increase in crime, and it needs to be addressed urgently.""",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
136,COVID 19,48 (Coronavirus),1,0.9147828561734639,0.8829444891695378,0.9460418423878052
137,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
138,Protecting the environment,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
139,healthcare,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
140,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
141,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
142,Government corruption,"4 - Pol-neg i.e., complaints about politics",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
143,Climate change,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
144,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
145,Living costs,"""It's becoming increasingly difficult to afford basic necessities like housing and groceries. Something needs to be done to address the rising living costs in this country."" - Living costs",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
146,illegal immigration,12 for Immigration,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
147,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
148,Health,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
149,inflation,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
150,Rising prices for living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
151,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
152,illegal immigrants,12 for Immigration,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
153,economic recovery,26 - Economy-general,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
154,rising prices/cost of living,32 for Living costs,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
155,health,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
156,Coping with Brexit,15 for Europe,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
157,migrants,12 for Immigration,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
158,War in Ukraine,22 for War,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
159,Inflation,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
160,Covid and it's repercussions,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
161,Corona virus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
162,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
163,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
164,coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
165,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
166,Inflation,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
167,Inflation,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
168,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
169,climate change,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
170,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
171,Covid omicron,48 - Coronavirus,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
172,Recovery from pandemic,48 - Coronavirus,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
173,COVID 19,48 (Coronavirus),1,0.9147828561734639,0.8829444891695378,0.9460418423878052
174,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
175,Our prime minister,"5 - Partisan-neg i.e., complaints about a party or politician",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
176,Cost of Living increases,32 for Living costs,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
177,Inaction on climate change,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
178,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
179,NHS,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
180,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
181,COVID 19,48 (Coronavirus),1,0.9147828561734639,0.8829444891695378,0.9460418423878052
182,covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
183,Boris Johnson,5,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
184,Migration across the English Channel,12 for Immigration,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
185,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
186,Global warming,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
187,Covid-19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
188,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
189,Immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
190,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
191,The economy.,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
192,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
193,Climate change,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
194,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
195,Coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
196,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
197,economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
198,Knife crime,14 for Crime,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
199,Brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
200,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
201,brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
202,Coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
203,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
204,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
205,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
206,Corona virus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
207,Climate change,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
208,Climate change,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
209,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
210,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
211,COVID 19,48 (Coronavirus),1,0.9147828561734639,0.8829444891695378,0.9460418423878052
212,Inflation,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
213,Government unfit for purpose,"4 - Pol-neg i.e., complaints about politics",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
214,Cost of living and paying bills,32 - Living costs,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
215,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
216,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
217,Brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
218,Economic fallout from Brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
219,economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
220,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
221,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
222,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
223,Climate change,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
224,Economic decline due to Brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
225,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
226,Inflation and cost of living,"31, 32",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
227,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
228,Government leadership,"4 - Pol-neg i.e., complaints about politics",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
229,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
230,Coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
231,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
232,brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
233,the economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
234,Imigrants,12 for Immigration,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
235,The coronavirus pandemic,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
236,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
237,COVID-19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
238,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
239,Getting the Tories out,"5 - Partisan-neg i.e., complaints about a party or politician",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
240,Illegal immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
241,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
242,Peace,22 - War,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
243,eradicating Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
244,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
245,Rising costs,32 for Living costs,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
246,Economic state of the country,26 for Economy-general,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
247,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
248,Gas and electric price rise,32 for Living costs,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
249,Inflation regarding ability to survive,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
250,Health,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
251,the economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
252,Cost of living crisis,32 for Living costs,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
253,Covid-19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
254,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
255,economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
256,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
257,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
258,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
259,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
260,environment,40,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
261,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
262,Poor justice system,14 - Crime,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
263,Immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
264,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
265,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
266,Brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
267,Covid_19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
268,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
269,the economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
270,NHS waiting lists,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
271,The economy and cost of living,"32 for Living costs, 26 for Economy-general",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
272,Covid-19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
273,economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
274,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
275,COVID 19,48 (Coronavirus),1,0.9147828561734639,0.8829444891695378,0.9460418423878052
276,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
277,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
278,cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
279,It's government. Or lack of,"4 - Pol-neg i.e., complaints about politics",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
280,To many immigrants living in uk,12 for Immigration,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
281,coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
282,the Covid vaccinations,48 for Coronavirus,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
283,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
284,NHS,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
285,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
286,The corrupt government,"4 - Pol-neg i.e., complaints about politics",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
287,Immigrants,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
288,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
289,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
290,uk government corruption,"4 - Pol-neg i.e., complaints about politics",1,0.9147828561734639,0.8829444891695378,0.9460418423878052
291,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
292,Coronavirus,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
293,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
294,Immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
295,Energy prices,32 for Living costs,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
296,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
297,Immigration,12,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
298,Overpopulation,40 Environment,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
299,Brexit,15,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
300,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
301,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
302,Inflation,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
303,Price increases,31 for Inflation,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
304,rising prices,31 for Inflation,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
305,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
306,Covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
307,Conservative Government,5,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
308,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
309,Migrants,12 - Immigration,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
310,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
311,Control of the pandemic,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
312,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
313,covid 19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
314,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
315,Ecomomy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
316,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
317,N H S,1,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
318,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
319,COVID,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
320,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
321,Energy costs,32 for Living costs,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
322,Covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
323,inflation,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
324,Covid-19,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
325,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
326,Economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
327,covid,48,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
328,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
329,Rise in cost of living,32 for Living costs,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
330,cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
331,Civid,48 - Coronavirus,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
332,The economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
333,Inflation,31,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
334,Cost of living,32,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
335,economy,26,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
336,world instability initiated by Russia,22 for War,1,0.9147828561734639,0.8829444891695378,0.9460418423878052
