id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
146,economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
147,Brexit,15,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
148,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
149,Covid19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
150,Covid-19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
151,COVID,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
152,Recovery from covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
153,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
154,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
155,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
156,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
157,Brexit,15,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
158,rising prices,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
159,Immigration,None,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
160,COVID-19,Respond 48 for Coronavirus,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
161,Imigrants,12,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
162,rising prices/cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
163,Brexit,15,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
164,corona virus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
165,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
166,Gas and electric price rise,32 - Living costs,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
167,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
168,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
169,COVID,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
170,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
171,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
172,Brexit,15,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
173,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
174,immigration,12,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
175,Coronavirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
176,N.Ireland Protocol,15,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
177,cost of living crisis,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
178,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
179,the new covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
180,Coronavirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
181,Covid-19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
182,COVID 19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
183,Coronavirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
184,"Rising prices in electricity, petrol etc",32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
185,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
186,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
187,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
188,COVID,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
189,coronoa virus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
190,immigration,12,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
191,Coronavirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
192,Brexit,15,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
193,Ecomomy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
194,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
195,THE ECONOMY,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
196,Recovering from Coronavirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
197,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
198,The rising cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
199,Energy prices,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
200,dealing with the pandemic,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
201,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
202,Recovery from pandemic,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
203,Overpopulation,40 Environment,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
204,the Covid vaccinations,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
205,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
206,economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
207,Pandemic,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
208,Household bills,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
209,Immigrants,12,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
210,Climate emergency,40 Environment,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
211,economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
212,the economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
213,Immigration,"- ""We need to address the immigration crisis and secure our borders.""
- ""Immigration is a major concern for me, we need to have better policies in place.""
- ""I believe immigration is the most pressing issue facing our country right now.""",1,0.9106324157833151,0.8754856681226656,0.9472801804400541
214,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
215,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
216,COVID,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
217,Lockdown,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
218,Covid_19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
219,Cost of living crisis,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
220,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
221,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
222,finanaces,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
223,Cost of Energy,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
224,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
225,The Environment,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
226,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
227,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
228,covid 19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
229,Cost of living crisis,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
230,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
231,Cost of Living,Living costs,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
232,Climate Change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
233,Price rises,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
234,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
235,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
236,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
237,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
238,Covid 19 and the variants,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
239,Immigration,N/A,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
240,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
241,Covid-19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
242,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
243,Pandemic,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
244,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
245,Rising cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
246,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
247,health - fighting the Corona virus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
248,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
249,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
250,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
251,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
252,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
253,Climate Change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
254,The costs of covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
255,Pandemic,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
256,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
257,Covid 19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
258,Covid 19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
259,Covid-19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
260,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
261,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
262,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
263,recovering from covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
264,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
265,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
266,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
267,ENERGY PRICE RISE,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
268,Covid-19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
269,Covid pandemic,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
270,Coronavirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
271,pensioners struggling to pay their bills,32 - Living costs,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
272,Coronavirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
273,Cost of fuel,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
274,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
275,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
276,Cost of Living increases,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
277,Price increases,32 for Living costs,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
278,Affordability,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
279,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
280,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
281,Immigration,None,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
282,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
283,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
284,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
285,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
286,The economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
287,covie vir 19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
288,Cost of living rise,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
289,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
290,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
291,the economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
292,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
293,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
294,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
295,Covid-19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
296,Covid pandemic,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
297,the economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
298,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
299,Border Control,12,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
300,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
301,Opening country back up,26 - Economy-general,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
302,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
303,immigrants crossing the English Channel,12,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
304,Immigration,"- ""We need to address the immigration crisis and secure our borders.""
- ""Immigration policies need to be reformed to protect American jobs and national security.""
- ""The influx of immigrants is putting a strain on our resources and infrastructure.""",1,0.9106324157833151,0.8754856681226656,0.9472801804400541
305,climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
306,Brexit & Covid,"15, 48",1,0.9106324157833151,0.8754856681226656,0.9472801804400541
307,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
308,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
309,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
310,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
311,Corona virus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
312,COVID,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
313,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
314,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
315,price increases,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
316,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
317,cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
318,Brexit,15,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
319,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
320,Energy prices,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
321,Coronavirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
322,COVID-19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
323,Covid-19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
324,Rising prices of food .fuel e.t.c,32 - Living costs,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
325,coronavirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
326,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
327,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
328,covid 19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
329,Covid 19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
330,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
331,Climate change,40,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
332,COVID Issues,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
333,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
334,cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
335,economic recovery,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
336,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
337,Economy & cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
338,Illegal immigration,12,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
339,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
340,imigration,12,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
341,economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
342,COVID,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
343,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
344,Covid19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
345,Coronavirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
346,Covid omicron,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
347,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
348,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
349,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
350,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
351,COVD19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
352,The economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
353,COVID,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
354,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
355,Economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
356,Cost of living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
357,economy,26,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
358,Coronovirus,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
359,COVID,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
360,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
361,Food and heating,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
362,Covid 19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
363,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
364,Immigration,N/A,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
365,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
366,Cost of living crisis,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
367,Covid 19,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
368,Brexit,15,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
369,virus,Coronavirus,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
370,Covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
371,Rising prices for living,32,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
372,illegal immigration,12,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
373,covid,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
374,The coronavirus pandemic,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
375,Pandemic,48,1,0.9106324157833151,0.8754856681226656,0.9472801804400541
