id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
12,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
13,coved19,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
14,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
15,economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
16,Energy prices,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
17,Cost of living.,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
18,Covid-19,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
19,Climate change,40,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
20,Pandemic,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
21,Global warming,40 Environment,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
22,Coronavirus,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
23,illegal migrants,12,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
24,Coronavirus,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
25,Covid-19,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
26,Covid 19,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
27,Financial situations,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
28,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
29,Corona virus pandemic,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
30,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
31,Economic recovery,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
32,eradicating Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
33,consequences of brexit/Russian aggression,15,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
34,covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
35,Brexit,15,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
36,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
37,immigration,12,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
38,Economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
39,Brexit.,15,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
40,Climate change,40,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
41,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
42,Pandemic,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
43,Cost of Living,Living costs,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
44,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
45,Cost of Living,Living costs,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
46,Cost of living crisis,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
47,Climate change,40,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
48,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
49,illegal immigration,12,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
50,Environment,"- ""Climate change and protecting our environment for future generations.""
- ""The degradation of our natural resources and the impact of pollution on our health.""
- ""I am deeply concerned about the state of our planet and the urgent need for environmental protection measures.""",1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
51,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
52,COVID,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
53,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
54,Rising energy costs.,32 - Living costs,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
55,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
56,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
57,COVID 19,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
58,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
59,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
60,Inaction on climate change,40 Environment,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
61,Cv19,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
62,Economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
63,the economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
64,Brexit,15,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
65,omnicrom virus,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
66,The economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
67,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
68,Cost of living and paying bills,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
69,ECONOMY RISING PRICES,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
70,Cost of living crisis,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
71,COVID-19,Respond 48 for Coronavirus,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
72,covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
73,Covid 19,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
74,Financial,Living costs,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
75,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
76,Climate change,40,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
77,The economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
78,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
79,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
80,Environmental,"- ""Climate change and protecting the environment for future generations.""
- ""The degradation of our natural resources and the impact of pollution on our health.""
- ""Preserving biodiversity and finding sustainable solutions to our energy needs.""",1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
81,Economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
82,Covid 19,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
83,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
84,Coronavirus,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
85,COVID-19,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
86,economic recovery,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
87,Economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
88,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
89,Economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
90,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
91,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
92,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
93,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
94,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
95,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
96,"Keeping covid at bay,unlocking the country",48 - Coronavirus,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
97,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
98,immigration,12,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
99,Climate change,40,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
100,Environment,"""The most important issue facing the country is the urgent need to address climate change and protect our environment for future generations.""",1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
101,Rising costs,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
102,covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
103,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
104,Corona virus,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
105,The cost of living crisis,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
106,Immigration,,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
107,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
108,Economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
109,covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
110,Covid 19,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
111,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
112,Corona,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
113,Economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
114,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
115,Economy,26,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
116,The pandemic,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
117,coronavirus,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
118,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
119,covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
120,The EU,15,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
121,The pandemic,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
122,Energy prices,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
123,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
124,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
125,Cost of living,32,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
126,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
127,covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
128,Covid,48,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
129,Global warming / Climate change,40,1,0.9457507360315499,0.9147552815727582,0.9772463191376489,2,0.9457507360315499,0.9147552815727582,0.9772463191376489,0.0,0.9465989018514087,0.9175003700827877,0.974639319077471
