id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
5,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
6,coved19,48 (Coronavirus),1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
7,the economy,26,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
8,NHS,1,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
9,Cost of living,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
10,COVID,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
11,Cost of living,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
12,Global warming,40 Environment,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
13,Immigration,12,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
14,underfunded nhs,1,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
15,The economy,26,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
16,cost of living energy prices,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
17,Corruption in parliament,"4 - Pol-neg i.e., complaints about politics",1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
18,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
19,COVID,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
20,War in Ukraine,22 for War,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
21,Brexit & Covid,"15, 48",1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
22,the Ukraine conflict,22 for War,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
23,underlying health probems that have not been dealt with during the pandemic,1,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
24,Economy,26,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
25,Covid-19,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
26,covid 19,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
27,COVID-19,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
28,Cost of living,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
29,Immigration,12,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
30,Cost of living,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
31,Brexit,15,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
32,immigration,12,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
33,The economy,26,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
34,crime,"I'm sorry, but I need to see the open-ended response in order to assign a category to it.",1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
35,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
36,Cover 19 Indian strain,48 for Coronavirus,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
37,EU aggression,22 for War,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
38,COVID 19,48 (Coronavirus),1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
39,rejoining the eu,15 for Europe,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
40,Recovery from Covid-19,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
41,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
42,Cost of Living,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
43,Rising living costs,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
44,This lying cheating dishonest government,"4 - Pol-neg i.e., complaints about politics",1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
45,illegal migrants,12 for Immigration,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
46,covie vir 19,48 for Coronavirus,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
47,Economic recovery,26 - Economy-general,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
48,Immigration,12,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
49,Corona virus pandemic,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
50,COVID,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
51,Virus,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
52,Cost of Living,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
53,Climate change,40 Environment,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
54,Brexit,15,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
55,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
56,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
57,Covid hoax,48 for Coronavirus,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
58,Covid 19,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
59,Rising prices,31 - Inflation,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
60,Pandemic,48 (Coronavirus),1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
61,Covid 19,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
62,NHS backlog,1,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
63,immigraation,12,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
64,Economy,26,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
65,Economy,26,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
66,Coronavirus,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
67,Cost of living,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
68,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
69,Recovering from Coronavirus,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
70,economy,26,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
71,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
72,COVID,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
73,Cost of living,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
74,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
75,price increases,31 for Inflation,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
76,covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
77,Covid-19,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
78,Elitism and corruption,"4 - Pol-neg i.e., complaints about politics",1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
79,SLEEZE,"4 - Pol-neg i.e., complaints about politics",1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
80,Health crisis,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
81,Economy,26,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
82,cost of living,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
83,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
84,Covid 19,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
85,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
86,Incompetent & dishonest government,"4 - Pol-neg i.e., complaints about politics",1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
87,The Environment,40,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
88,Cost Of Livinf Crisis and inflation,"32, 31",1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
89,effects of covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
90,illegal immigration,12,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
91,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
92,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
93,covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
94,covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
95,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
96,The pandemic,48 - Coronavirus,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
97,omnicrom virus,48 - Coronavirus,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
98,Effects of the war in Ukraine,22 for War,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
99,Cost of Living,32,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
100,the virus,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
101,Coronavirus,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
102,Covid-19,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
103,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
104,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
105,Immigration,12,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
106,Corona virus,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
107,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
108,Immigration,12,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
109,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
110,recovering from covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
111,rising cost of living,32 for Living costs,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
112,COVID,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
113,Climate change,40 Environment,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
114,Russia invading Ukraine,22 War,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
115,Rise in living costs,32 for Living costs,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
116,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
117,Coronavirus,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
118,Cost of living crisis,32 for Living costs,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
119,Covid,48,1,0.9140950221137435,0.8826944121372802,0.9448066404124497,2,0.9140950221137435,0.8826944121372802,0.9448066404124497,0.0,0.915732090663905,0.8849382573403054,0.9479437343344607
